10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,27.3066666667,27.3066666667,54.6133333333,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,109.2266666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,54.6133333333,10.9226666667,10.9226666667,27.3066666667,54.6133333333,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,81.9200000000,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,81.9200000000,10.9226666667,10.9226666667,10.9226666667,54.6133333333,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,54.6133333333,10.9226666667,27.3066666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,54.6133333333,10.9226666667,27.3066666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,27.3066666667,10.9226666667,27.3066666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,54.6133333333,10.9226666667,54.6133333333,10.9226666667,10.9226666667,27.3066666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,10.9226666667,
